jaccard_at_5,jaccard_at_10,kendall_tau,n_runs,instance,true_class,pred_label,LIME,Random,TreeSHAP,advantage
0.4708994708994708,0.3126804567981038,0.2239916029389713,10,1571748,Analysis,0,0.9906990064863272,0.7925592051890618,0.9906990064863272,0.1981398012972655
0.2028218694885361,0.2417159456375142,0.1415804468436047,10,1124981,Analysis,3,0.8421531447541348,0.4210765723770674,0.8421531447541348,0.4210765723770674
0.4867724867724866,0.3506188800306447,0.1898035687509371,10,1259370,Analysis,0,0.997990097969673,0.8981910881727057,0.997990097969673,0.09979900979696732
0.5738095238095237,0.4724460724460725,0.3211575948418053,10,1016305,Analysis,0,0.9997315454375691,0.9997315454375691,0.9997315454375691,0.0
0.1807760141093474,0.2241024674977202,0.1125506072874494,10,1764370,Analysis,2,0.0,0.0,0.4997419208284648,0.0
0.4563492063492061,0.388054538054538,0.2654370970160444,10,1046218,Analysis,1,0.6116679218789914,0.3670007531273949,0.4437833459845429,0.24466716875159655
0.4748677248677247,0.3325360913596207,0.2299295246663668,10,1781662,Analysis,0,0.6341011354416544,0.4438707948091579,0.6341011354416544,0.19023034063249644
0.4788359788359787,0.3136688293551039,0.1789473684210526,10,1045716,Analysis,1,0.8394228794722427,0.6715383035777941,0.8394228794722427,0.1678845758944486
0.5235449735449735,0.315700639230051,0.2103763682711051,10,1046503,Analysis,1,0.7422158916115584,0.0,0.5743313157171099,0.7422158916115584
0.5108465608465607,0.3714225861284684,0.2391662917978707,10,1049376,Analysis,1,0.6751335363471701,0.6076201827124531,0.5072489604527216,0.067513353634717
0.5158730158730158,0.3446299887476358,0.2391063127905233,10,1048013,Analysis,1,0.7092971837171957,0.2837188734868783,0.5414126078227472,0.42557831023031745
0.5423280423280422,0.3369723957959252,0.2383865647023542,10,1047359,Analysis,1,0.6751335363471701,0.4050801218083021,0.5072489604527216,0.270053414538868
0.513227513227513,0.3101450836744955,0.1743289848553006,10,1299541,Analysis,0,0.931098788934758,0.0,0.931098788934758,0.931098788934758
0.4007936507936507,0.3106598194833488,0.1685110211426,10,1046184,Analysis,1,0.6116679218789914,0.0,0.4437833459845429,0.6116679218789914
0.2142857142857142,0.2314268787437002,0.1168091168091168,10,1631161,Analysis,3,0.870919799139241,0.3234208859398954,0.870919799139241,0.5474989131993456
0.5166666666666666,0.3456391103449927,0.1974808816914079,10,1046933,Analysis,1,0.6751335363471701,-0.131431474500058,0.5072489604527216,0.8065650108472281
0.4113756613756612,0.3269194857430151,0.1902234218023692,10,1713014,Analysis,1,0.5411558573311703,0.0586685909694808,0.5411558573311703,0.48248726636168954
0.4796296296296296,0.3450166391342862,0.2219523166891588,10,1048616,Analysis,1,0.7346264945321671,0.1469252989064334,0.5667419186377186,0.5877011956257336
0.4550264550264548,0.2978213507625272,0.194122057279952,10,1455448,Analysis,0,0.9151632153191188,0.0,0.9151632153191188,0.9151632153191188
0.5259259259259259,0.3410340204457851,0.2101964312490628,10,1048024,Analysis,1,0.7092971837171957,0.0,0.5414126078227472,0.7092971837171957
0.5264550264550264,0.3271205918264742,0.2221922327185485,10,1712869,Analysis,1,0.7605360110174287,0.5323752077122001,0.7605360110174287,0.2281608033052286
0.4896825396825396,0.3658203452321099,0.2052781526465736,10,1501463,Analysis,1,0.6751335363471701,0.6076201827124531,0.6751335363471701,0.067513353634717
0.3518518518518518,0.2977307732209693,0.1605338131653921,10,996895,Analysis,1,0.5297016256594361,-0.1129325576742327,0.5297016256594361,0.6426341833336688
0.5015873015873014,0.3100193923723335,0.1891437996701154,10,1454900,Analysis,0,0.914825993471328,0.2744477980413983,0.914825993471328,0.6403781954299297
0.3042328042328042,0.2661766700982387,0.1351626930574299,10,1455855,Analysis,5,0.9391462569138722,0.845231631222485,0.9391462569138722,0.0939146256913872
0.4087301587301586,0.3247887189063659,0.1959814065077222,10,1131152,Analysis,1,0.6751335363471701,0.0,0.6751335363471701,0.6751335363471701
0.1948853615520282,0.2210782948657045,0.098215624531414,10,1896250,Analysis,3,0.8214763630615426,0.8214763630615426,0.8214763630615426,0.0
0.3835978835978836,0.3251753692930164,0.2088169140800719,10,1877227,Analysis,1,0.569706245723766,0.0,0.569706245723766,0.569706245723766
0.4351851851851852,0.3700675141851612,0.2553606237816764,10,1049130,Analysis,1,0.6751335363471701,0.0,0.5072489604527216,0.6751335363471701
0.5224867724867723,0.3083542818836936,0.220872694556905,10,1046275,Analysis,1,0.780269789691921,0.0,0.6123852137974725,0.780269789691921
0.3156966490299824,0.3437964359532987,0.180686759634128,10,1764718,Analysis,4,0.9896786930198516,0.9896786930198516,0.9896786930198516,0.0
0.4867724867724867,0.3531075678134502,0.2097765781976308,10,1565899,Analysis,0,0.9737510102323734,0.8763759092091361,0.9737510102323734,0.09737510102323732
0.5386243386243386,0.3394610835787306,0.2337082021292548,10,1047324,Analysis,1,0.6751335363471701,0.067513353634717,0.5072489604527216,0.6076201827124531
0.4973544973544972,0.3453709689003806,0.2645973909131803,10,1048627,Analysis,1,0.7346264945321671,0.3673132472660836,0.5667419186377186,0.3673132472660835
0.4624338624338623,0.2818693289281525,0.1989203778677463,10,1877097,Analysis,1,0.6751335363471701,0.6076201827124531,0.6751335363471701,0.067513353634717
0.4624338624338622,0.3094124829418947,0.2043184885290148,10,1630576,Analysis,0,0.9936821584509032,0.7949457267607224,0.9936821584509032,0.19873643169018085
0.2305996472663138,0.2758310851706105,0.1766681661418503,10,1260439,Analysis,2,0.0,0.2995392198292842,0.7977874168468961,-0.2995392198292842
0.494179894179894,0.3154995331465919,0.2487029539661119,10,1254953,Analysis,0,0.9995973721999885,0.9995973721999885,0.9995973721999885,0.0
0.2504409171075837,0.2638603589583981,0.1256260308891887,10,1454641,Analysis,4,0.996104379950942,0.8964939419558476,0.996104379950942,0.09961043799509439
0.4624338624338623,0.3620555914673561,0.219613135402609,10,1074211,Analysis,1,0.8511468865078846,0.0,0.6146683577782273,0.8511468865078846
0.2676366843033509,0.2844965396564983,0.1475783475783476,10,1630974,Analysis,4,0.927456998471151,0.1438651833968759,0.927456998471151,0.7835918150742751
0.2821869488536155,0.244774959016445,0.1183085919928025,10,1630954,Analysis,3,0.9892077582537848,0.1978415516507569,0.9892077582537848,0.7913662066030279
0.4637566137566137,0.3044275259961534,0.184885290148448,10,1455078,Analysis,0,0.8430223982214011,0.8430223982214011,0.8430223982214011,0.0
0.2222222222222222,0.2274870181990924,0.1041535462588094,10,1127056,Analysis,2,0.0,0.0,0.3916091338544934,0.0
0.4960317460317458,0.3581483875601522,0.2397061028639975,10,1536023,Analysis,1,0.5297016256594361,0.0,0.5297016256594361,0.5297016256594361
0.2367724867724867,0.2392468098350451,0.1100914679862048,10,1452854,Analysis,2,0.0,0.0,0.3998364394480407,0.0
0.3179012345679012,0.2864109746462687,0.1640725745988903,10,1455677,Analysis,4,0.962363361887508,-0.0245253268977722,0.962363361887508,0.9868886887852802
0.2649911816578483,0.2824179814375892,0.1520767731294047,10,1260013,Analysis,3,0.9913475306949392,0.2675299782457621,0.9913475306949392,0.7238175524491771
0.4497354497354495,0.3066736096147861,0.1931024141550457,10,1259962,Analysis,0,0.9995973721999885,0.0,0.9995973721999885,0.9995973721999885
0.5589947089947089,0.3272307213483684,0.2145149197780776,10,1047484,Analysis,1,0.7109004045277965,-0.102817979955557,0.543015828633348,0.8137183844833534
0.5277777777777777,0.3434149728267375,0.2143949617633828,10,1877151,Backdoor,0,0.5677051880934201,0.5677051880934201,0.5677051880934201,0.0
0.1794532627865961,0.2283103224795691,0.0958764432448643,10,1473607,Backdoor,3,0.414765689379161,0.1244297068137482,0.3989387369924963,0.29033598256541276
0.4603174603174602,0.3101594483947425,0.2060578797420903,10,1800457,Backdoor,1,1.0,0.9,1.0,0.09999999999999998
0.4325396825396825,0.3172879408173525,0.180266906582696,10,1008491,Backdoor,1,0.4616008799001727,0.1325900759756571,0.4616008799001727,0.32901080392451554
0.2120811287477954,0.2453366531797904,0.1109311740890688,10,1008404,Backdoor,3,0.4143906585874994,0.2333558466147763,0.400211254988381,0.18103481197272311
0.4910052910052908,0.3386530680648328,0.2401259559154296,10,1045682,Backdoor,0,0.7595498706366879,0.2278649611910063,0.7595498706366879,0.5316849094456816
0.4775132275132273,0.3880078527137349,0.2033588244114559,10,1877022,Backdoor,0,0.7266722248157176,0.6540050023341457,0.7266722248157176,0.07266722248157187
0.3990299823633156,0.3001803570431022,0.195381616434248,10,1895916,Backdoor,1,0.8087726743871733,0.0808772674387173,0.7278954069484558,0.727895406948456
0.2089947089947089,0.2295698396317591,0.1042135252661568,10,1434580,Backdoor,3,0.4121546392934364,0.2333962852899838,0.4042815018340905,0.17875835400345258
0.2253086419753086,0.2349075302635674,0.0963562753036437,10,1008380,Backdoor,3,0.4886782333763103,0.0,0.474835157030092,0.4886782333763103
0.4902116402116401,0.3316813905049199,0.2077372919478182,10,1047411,Backdoor,0,0.6920112578290676,0.0,0.6920112578290676,0.6920112578290676
0.4920634920634918,0.3446910388086858,0.1938821412505623,10,1549928,Backdoor,1,1.0,0.7,0.9,0.30000000000000004
0.5767195767195766,0.3441595441595442,0.1934622881991303,10,1048928,Backdoor,0,0.7341240332161308,0.0,0.7341240332161308,0.7341240332161308
0.6264550264550265,0.3445054945054945,0.2144549407707302,10,1712899,Backdoor,0,0.7595498706366879,0.1519099741273376,0.7595498706366879,0.6076398965093504
0.4888888888888888,0.3867317867317867,0.2538611485979907,10,1010603,Backdoor,1,1.0,0.0,0.9,1.0
0.447089947089947,0.335993200699083,0.1662318188633978,10,1047750,Backdoor,0,0.793357218251671,0.793357218251671,0.793357218251671,0.0
0.4417989417989417,0.3419641360817831,0.2320887689308742,10,1049729,Backdoor,0,0.7595498706366879,0.0,0.7595498706366879,0.7595498706366879
0.6370370370370372,0.3803215303215302,0.2155945419103314,10,1607651,Backdoor,0,0.793357218251671,0.0,0.793357218251671,0.793357218251671
0.3611111111111111,0.2900703871292107,0.1898635477582846,10,996567,Backdoor,1,0.6566456178747329,0.6566456178747329,0.6566456178747329,0.0
0.3571428571428571,0.2949164851125636,0.1745689008846903,10,1048137,Backdoor,0,0.3996865780860289,-0.2039342666348607,0.3996865780860289,0.6036208447208896
0.476190476190476,0.3243350331585626,0.1864447443394812,10,1580263,Backdoor,1,0.939084716352857,0.0,0.939084716352857,0.939084716352857
0.2182539682539682,0.2226033493319355,0.0856800119958014,10,1962085,Backdoor,3,0.589130488315398,0.0,0.589130488315398,0.589130488315398
0.3267195767195767,0.2869568340156575,0.1599940020992652,10,1048424,Backdoor,0,0.3858199991165602,0.0,0.3858199991165602,0.3858199991165602
0.5857142857142856,0.4901098901098898,0.3010046483730694,10,1139085,Backdoor,1,0.9997387778752967,0.0999738777875296,0.899764900087767,0.8997649000877671
0.5317460317460315,0.3262515262515262,0.2013795171689908,10,1712824,Backdoor,0,0.883099608147867,0.5298597648887202,0.883099608147867,0.3532398432591468
0.4603174603174602,0.3119035648447413,0.1923226870595291,10,1330003,Backdoor,1,1.0,0.4,0.9,0.6
0.406084656084656,0.3153546888841007,0.191183085919928,10,1324018,Backdoor,1,1.0,0.3,0.8,0.7
0.5171957671957671,0.377989657401422,0.236827110511321,10,1081413,Backdoor,1,1.0,0.9,1.0,0.09999999999999998
0.3611111111111111,0.3122004357298475,0.1580146948568001,10,29559,Backdoor,0,0.6045828430419925,0.0427473088644022,0.6045828430419925,0.5618355341775902
0.4457671957671957,0.3325684119801766,0.2265107212475633,10,1769578,Backdoor,1,0.9930885618812396,0.3972354247524958,0.9930885618812396,0.5958531371287439
0.5039682539682537,0.3460113960113959,0.2134952766531714,10,1046682,Backdoor,0,0.776085545366534,0.0,0.776085545366534,0.776085545366534
0.5370370370370369,0.3597069597069597,0.2107962213225371,10,1877144,Backdoor,0,0.6920112578290676,0.553609006263254,0.6920112578290676,0.13840225156581354
0.2041446208112874,0.2377812723529958,0.1092517618833408,10,1434528,Backdoor,3,0.4143906585874994,0.1243171975762498,0.4005475822412809,0.2900734610112496
0.4730158730158729,0.3550228638463933,0.2389863547758284,10,1049280,Backdoor,0,0.793357218251671,0.5553500527761697,0.793357218251671,0.23800716547550138
0.2297178130511463,0.2533198464571013,0.1216674164042585,10,1012830,Backdoor,3,0.414765689379161,0.0,0.2903359825654127,0.414765689379161
0.5830687830687828,0.3447377241494889,0.282471135102714,10,1396760,Backdoor,1,1.0,0.9,1.0,0.09999999999999998
0.4828042328042328,0.3317280758457229,0.1783475783475784,10,1495286,Backdoor,1,1.0,0.8,0.9,0.19999999999999996
0.361111111111111,0.2863718706855962,0.1553756185335132,10,1162444,Backdoor,0,0.3758255246605908,-0.0328739708979767,0.3758255246605908,0.40869949555856755
0.2270723104056437,0.237246984563806,0.1385215174688859,10,30780,Backdoor,4,0.7233675982563047,0.3991778306513443,0.3233675982563047,0.3241897676049604
0.4087301587301585,0.2985192367545309,0.1756485230169441,10,1292187,Backdoor,1,0.9999274246065892,0.6999491972246125,0.9999274246065892,0.29997822738197677
0.5050264550264549,0.3599212334506452,0.1926825611036137,10,1238883,Backdoor,0,0.56770518809342,0.4541641504747359,0.56770518809342,0.11354103761868406
0.4686067019400353,0.4500703000703001,0.3151596941070625,10,1061202,Backdoor,1,0.9997387778752967,0.2190443659238717,0.899764900087767,0.7806944119514251
